"OBJECTID","STOPNAME","TRAPEZESTOPABBR","RUCUSSTOPABBR","STOPID","LATITUDE","LONGITUDE","ACCESSIBILITYMASK","ATSTREET","ONSTREET","POSITION","ORIENTATION","SERVICEPLANNINGSTOPTYPE","SHELTER","INSERT_TIMESTAMP","SDE_ID","SIGNUPID","SUPERVISOR_DISTRICT","shape","data_as_of","data_loaded_at"
"104417","Silver Ave&San Bruno Ave S-NS/BZ","SILVSBR0","SILVSBRO","6421","37.73241","-122.405672",,"SAN BRUNO AVE","SILVER AVE","NS","SO","BZ","0","1757027498000","16415283","150","9","POINT (-122.405672 37.73241)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102757","Diamond St&26TH St SW-FS/PS","DIAM26S0","DIAM26ST","4375","37.747853","-122.43607",,"26TH ST","DIAMOND ST","FS","SW",,"0","1757027498000","16410357","150","8","POINT (-122.43607 37.747853)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103175","Irving St&2nd Ave NE-NS","IRVG 2A0","IRVG 2AV","5118","37.764441","-122.458643",,"2ND AVE","IRVING ST","NS","NE",,"0","1757027498000","16411534","150","7","POINT (-122.458643 37.764441)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105322","Chenery St&Natick St SW-NS/PS","CHNYNAT1","CHNYNATK","3973","37.73458","-122.43191",,"NATICK ST","CHENERY ST","NS","SW","FL","0","1757027498000","16417590","150","8","POINT (-122.43191 37.73458)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103479","Naples St&Rolph St S-NS/PS","NAPLRLP1","NAPLRLPH","5482","37.713457","-122.436626",,"ROLPH ST","NAPLES ST","NS","SO",,"0","1757027498000","16412909","150","11","POINT (-122.436626 37.713457)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104337","Felton St&Peru Ave NE-NS","FELTPER0","FELTPERU","4593","37.7252","-122.42324",,"PERU AVE","FELTON ST","NS","NE","FL","0","1757027498000","16418130","150","11","POINT (-122.42324 37.7252)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102891","Eddy St&Van Ness Ave SE-FS/BZ","EDDYV.N1","EDDYV.N.","4495","37.782863","-122.42059",,"VAN NESS AVE","EDDY ST","FS","SE","BZ","0","1757027498000","16410676","150","5","POINT (-122.42059 37.782863)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104844","3rd St&23rd St NE-FS/SI","3ST 23S0","3ST 23S0","7354","37.755414","-122.388001",,"23RD ST","3RD ST","FS","NE","SI","0","1757027498000","16418598","150","10","POINT (-122.388001 37.755414)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103969","Haight St&Masonic Ave SE-FS/BB","HAITMSI1","HAITMSIC","4958","37.770196","-122.445292",,"MASONIC AVE","HAIGHT ST","FS","SE","BZ","0","1757027498000","16417789","150","5","POINT (-122.445292 37.770196)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102641","Connecticut St&19TH St SE-NS/PS","CONN19S0","CONN19ST","4127","37.76115","-122.39733",,"19TH ST","CONNECTICUT ST","NS","SE",,"0","1757027498000","16410081","150","10","POINT (-122.39733 37.76115)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103258","Judah St&46th Ave NE-NS/SI","JUDA46A0","JUDA46AV","5215","37.760493","-122.505832",,"46TH AVE","JUDAH ST","NS","NE","SI","0","1757027498000","16412253","150","4","POINT (-122.505832 37.760493)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104236","989 Ellsworth St S-MB/SB","EWTHH981","EWTHH989","4567","37.73262","-122.41893",,"ALEMANY BLVD","ELLSWORTH ST","MB","SO",,"0","1757027498000","16418096","150","9","POINT (-122.41893 37.73262)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105075","18th St&Guerrero St NW-FS/BZ","18STGUE1","18STGUER","3333","37.761619","-122.423955",,"GUERRERO ST","18TH ST","FS","NW","BZ","0","1757027498000","16415901","150","8","POINT (-122.423955 37.761619)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104192","Sunnydale Ave&Talbert St W-NS/PS","SUNYTAL1","SUNYTALB","6584","37.70935","-122.407",,"TALBERT ST","SUNNYDALE AVE","NS","WE",,"0","1757027498000","16415111","150","10","POINT (-122.407 37.70935)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105135","Newcomb Ave&La Salle Ave N-NS/PS","NEWCLSA1","NEWCLSAL","5489","37.733196","-122.385052",,"LA SALLE AVE","NEWCOMB AVE","NS","NO",,"0","1757027498000","16418922","150","10","POINT (-122.385052 37.733196)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102867","Chestnut St&Webster St SW-NS/BZ","CHESWEB1","CHESWEBS","3959","37.800951","-122.434697",,"WEBSTER ST","CHESTNUT ST","NS","SW","BZ","0","1757027498000","16410626","150","2","POINT (-122.434697 37.800951)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102759","Castro St&19TH St SE-NS/PS","CTRO19S1","CTRO19ST","4317","37.75916","-122.43479",,"19TH ST","CASTRO ST","NS","SE",,"0","1757027498000","16410359","150","8","POINT (-122.43479 37.75916)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104974","Warren Dr&Oakpark Dr SW-FS/SB","WARNOKP1","WARNOKPK","6914","37.75534","-122.45635",,"OAK PARK DR","WARREN DR","FS","SW",,"0","1757027498000","16415827","150","7","POINT (-122.45635 37.75534)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104113","Sutter St&Powell St NW-FS/BZ","SUTTPOW0","SUTTPOWL","6604","37.789266","-122.408677",,"POWELL ST","SUTTER ST","FS","NW","BZ","0","1757027498000","16416119","150","3","POINT (-122.408677 37.789266)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104206","Steiner St&Sacramento St SE-NS/SB","STEISAC1","STEISACO","6489","37.789329","-122.435556",,"SACRAMENTO ST","STEINER ST","NS","SE",,"0","1757027498000","16416226","150","2","POINT (-122.435556 37.789329)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102302","11th St&Market St S-FS/BZ","11STMRK0","11STMRKT","3245","37.775368","-122.418575",,"MARKET ST","11TH ST","FS","SO",,"0","1757027498000","16409140","150","6","POINT (-122.418575 37.775368)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102504","Bernal Heights Blvd&Powhattan Ave NE-FS","BHTSPOW0","BHTSPOWH","3691","37.74151","-122.41067",,"POWHATTAN AVE","BERNAL HEIGHTS BLVD","FS","NE",,"0","1757027498000","16409677","150","9","POINT (-122.41067 37.74151)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102960","Hudson Ave&Whitney Young Cir SW-FS","HUDSWTY0","HUDSWTYG","5051","37.733355","-122.38212",,"WHITNEY YOUNG CIR","HUDSON AVE","FS","SW",,"0","1757027498000","16411193","150","10","POINT (-122.38212 37.733355)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102438","46th Ave&Pacheco St NW-NS/PS","46AVPAC0","46AVPACH","3590","37.749331","-122.505239",,"PACHECO ST","46TH AVE","NS","NW",,"0","1757027498000","16409485","150","4","POINT (-122.505239 37.749331)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102116","6th Ave&Geary Blvd SE-NS/BZ",".6AVGEA1","6AVGEAR","3184","37.780876","-122.464182","1","GEARY BLVD","6TH AVE","NS","SE","BZ","0","1757027498000","16408916","150","1","POINT (-122.464182 37.780876)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103513","Pacific Ave&Taylor St NE-NS/PS","PACFTAY1","PACFTAYL","5856","37.796165","-122.41327",,"TAYLOR ST","PACIFIC AVE","NS","NE",,"0","1757027498000","16412784","150","3","POINT (-122.41327 37.796165)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104468","Townsend & Lusk E-FS/BZ","TOWNLUS3",,"8110","37.778","-122.393748",,"LUSK ST","TOWNSEND ST",,,,"0","1757027498000","16419760","150","6","POINT (-122.393748 37.778)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102840","Delta St&Tioga Ave N-NS/PS","DLTATIO0","DLTATIOG","4439","37.71729","-122.40773",,"TIOGA AVE","DELTA ST","NS","NO",,"0","1757027498000","16410574","150","10","POINT (-122.40773 37.71729)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103198","Mason St&Jackson St NW-NS","MASNJAC1","MASNJACK","5365","37.795602","-122.411666",,"JACKSON ST","MASON ST","NS","NW",,"0","1757027498000","16411623","150","3","POINT (-122.411666 37.795602)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104888","Parnassus Ave&Cole St NW-FS/BZ","PARNCOL0","PARNCOLE","5889","37.764905","-122.450083",,"COLE ST","PARNASSUS AVE","FS","NW","BZ","0","1757027498000","16416873","150","8","POINT (-122.450083 37.764905)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104473","Van Ness Ave&Eddy St NS-N/SI","V N EDD2",,"8103","37.782917","-122.420865",,"EDDY ST","VAN NESS AVE",,,,"0","1757027498000","16419770","150","5","POINT (-122.420865 37.782917)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104232","San Bruno Ave&Dwight St W-NS/BZ","SBRODWI0","SBRODWIG","6358","37.7241","-122.40226",,"DWIGHT ST","SAN BRUNO AVE","NS","NW","BZ","0","1757027498000","16418080","150","9","POINT (-122.40226 37.7241)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102794","Fulton St&18TH Ave NW-FS/BZ","FULT18A0","FULT18AV","4742","37.772959","-122.476776",,"18TH AVE","FULTON ST","NS","NE","FL","0","1757027498000","16410824","150","1","POINT (-122.476776 37.772959)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103153","Hyde St&Filbert St NW-NS","HYDEFIL1","HYDEFILB","5070","37.800208","-122.419334",,"FILBERT ST","HYDE ST","NS","NW",,"0","1757027498000","16411835","150","3","POINT (-122.419334 37.800208)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104225","Winston Dr&Lake Merced Blvd SE-FS/BZ","WINSL M3","WINSL M","6955","37.726979","-122.48331",,"LAKE MERCED BLVD","WINSTON DR","FS","SE","BZ","0","1757027498000","16418049","150","7","POINT (-122.48331 37.726979)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104457","Morse St&Lowell St S-NS/BZ","MORSLOWL",,"7742","37.711021","-122.446211",,"BRUNSWICK ST","LOWELL ST",,,,"0","1757027498000","16419718","150","11","POINT (-122.446211 37.711021)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102414","23rd Ave&Noriega St NW-NS/PS","23AVNOR0","23AVNORI","3447","37.75414","-122.48086",,"NORIEGA ST","23RD AVE","NS","NW",,"0","1757027498000","16409420","150","4","POINT (-122.48086 37.75414)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104573","Union St&Laguna St SW-NS/BZ","UNINLGN1","UNINLGNA","6771","37.797641","-122.430651",,"LAGUNA ST","UNION ST","NS","SW","BZ","0","1757027498000","16416569","150","2","POINT (-122.430651 37.797641)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102990","Fillmore St&Broadway SE-NS/BZ","FILLBDW1","FILLBDWY","4604","37.794158","-122.434842",,"BROADWAY","FILLMORE ST","NS","SE","BZ","0","1757027498000","16410956","150","2","POINT (-122.434842 37.794158)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102495","43rd Ave&Point Lobos Ave NW-NS/PS","43AVPTL0","43AVPTLO","3568","37.779784","-122.504139",,"POINT LOBOS AVE","43RD AVE","NS","NW",,"0","1757027498000","16409667","150","1","POINT (-122.504139 37.779784)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104992","Powell St&Beach St W-MB/SB","POWLBEC0","POWLBECH","6046","37.808031","-122.412508",,"BEACH ST","POWELL ST","FS","SW",,"0","1757027498000","16416942","150","3","POINT (-122.412508 37.808031)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102305","14th Ave&Taraval St NW-NS","14AVTAR1","14AVTARA","3249","37.7434","-122.4703",,"TARAVAL ST","14TH AVE","NS","NW",,"0","1757027498000","16409148","150","7","POINT (-122.4703 37.7434)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102787","Larkin St&O'Farrell St SE-NS/BZ","LARKOFA1","LARKOFAR","4851","37.785084","-122.417792",,"OFARRELL ST","LARKIN ST","NS","SE","BZ","0","1757027498000","16410809","150","5","POINT (-122.417792 37.785084)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104029","Divisadero St&Sutter St NE-FS/BZ","DIVISUT1","DIVISUTT","4434","37.785338","-122.439813",,"SUTTER ST","DIVISADERO ST","FS","NE","BZ","0","1757027498000","16417916","150","2","POINT (-122.439813 37.785338)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103344","Hyde St&North Point St W-MI","HYDEN P1","HYDEN PT","5081","37.805705","-122.420455",,"NORTH POINT ST","HYDE ST","MI","WE",,"0","1757027498000","16412128","150","2","POINT (-122.420455 37.805705)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104007","North Point St&Polk St NW-FS/BZ","N.PTPOL0","N.PTPOLK","5468","37.805313","-122.423987",,"POLK ST","NORTH POINT ST","FS","NW","BZ","0","1757027498000","16416062","150","2","POINT (-122.423987 37.805313)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102406","30th St&Dolores St SW-NS/PS","30STDLR0","30STDLRS","3538","37.74217","-122.424457",,"DOLORES ST","30TH ST","NS","SW","BZ","0","1757027498000","16409778","150","8","POINT (-122.424457 37.74217)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104126","Lincoln Way&19th Ave SE-FS/BZ","LWAY19A0",,"7186","37.765437","-122.477209",,"19TH AVE","LINCOLN WY",,"SE",,"0","1757027498000","16417923","150","7","POINT (-122.477209 37.765437)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105335","Palou Ave&Quint St W-NS/PS","PALUQUN0","PALUQUNT","5882","37.737216","-122.396722",,"QUINT ST","PALOU AVE","NS","WE",,"0","1757027498000","16414639","150","10","POINT (-122.396722 37.737216)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105192","Paul Ave&Gould St NW-FS/PS","PAULGUL1","PAULGULD","5902","37.723012","-122.397946",,"GOULD ST","PAUL AVE","FS","NW",,"0","1757027498000","16417223","150","10","POINT (-122.397946 37.723012)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102450","Chestnut St&Fillmore St SW-NS/BZ","CHESFIL1","CHESFILL","3942","37.800738","-122.436371",,"FILLMORE ST","CHESTNUT ST","NS","SW","BZ","0","1757027498000","16409541","150","2","POINT (-122.436371 37.800738)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104896","San Jose Ave&Lakeview Ave S-NS/SI","S.J.LKV1","S.J.LKVW","6266","37.716083","-122.450435",,"LAKEVIEW AVE","SAN JOSE AVE","NS","SO",,"0","1757027498000","16416895","150","11","POINT (-122.450435 37.716083)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103653","Rivera St&48th Ave SE-FS","RVRA48A1","RVRA48AV","6247","37.74535","-122.5067",,"48TH AVE","RIVERA ST","FS","SE",,"0","1757027498000","16413611","150","4","POINT (-122.5067 37.74535)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105000","Sutter St&Kearny St NW-FS/BZ","SUTTKRN0","SUTTKRNY","6596","37.789818","-122.404378",,"KEARNY ST","SUTTER ST","FS","NW","BZ","0","1757027498000","16416971","150","3","POINT (-122.404378 37.789818)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104846","UCSF Medical Center (Mariposa) OB NE-FS/SI","3ST MRP0","3ST MRP0","7356","37.764391","-122.388853",,"MARIPOSA ST","3RD ST","FS","NE","SI","0","1757027498000","16418620","150","6","POINT (-122.388853 37.764391)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104050","Rhode Island St&Alameda St SE-NS/SB","R ISALA1","R ISALAM","6202","37.768573","-122.402843",,"ALAMEDA ST","RHODE ISLAND ST","NS","SE",,"0","1757027498000","16419128","150","6","POINT (-122.402843 37.768573)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103359","McAllister St&Divisadero St SW-NS","MCALDIV1","MCALDIVI","5390","37.77773","-122.43851",,"DIVISADERO ST","MCALLISTER ST","NS","SW","BZ","0","1757027498000","16412170","150","5","POINT (-122.43851 37.77773)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104256","Cesar Chavez St&Valencia St SE-FS/BB","CHAVVLN1",,"7592","37.748056","-122.420064",,"VALENCIA ST","ARMY ST",,,,"0","1757027498000","16419335","150","9","POINT (-122.420064 37.748056)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104039","Roosevelt Way&14th St SE-NS/SB","RSVT14ST","RSVT14ST","6232","37.767162","-122.437225",,"14TH ST","ROOSEVELT WAY","NS","SE",,"0","1757027498000","16419097","150","8","POINT (-122.437225 37.767162)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102653","Corbett Ave&Danvers St W-FS/SB","CRBTDAN0","CRBTDANV","4175","37.761327","-122.444078",,"DANVERS ST","CORBETT AVE","FS","WE",,"0","1757027498000","16410094","150","8","POINT (-122.444078 37.761327)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104914","Balboa St&Park Presidio Blvd NW-FS","BBOAPKP0","BBOAPKPR","3070","37.776895","-122.472227",,"PARK PRESIDIO BLVD","BALBOA ST","FS","NW","BZ","0","1757027498000","16418736","150","1","POINT (-122.472227 37.776895)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103007","Cityview Way&Knollview Way NW-FS/SB","CTVWKNV1","CTVWKNVW","4335","37.748898","-122.451377",,"KNOLLVIEW WAY","CITYVIEW WAY","FS","NW",,"0","1757027498000","16410979","150","7","POINT (-122.451377 37.748898)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104570","Teresita Blvd&Evelyn Way W-NS/SB","TEREEVL0","TEREEVLN","6665","37.743063","-122.451182",,"EVELYN WAY","TERESITA BLVD","NS","WE",,"0","1757027498000","16416562","150","7","POINT (-122.451182 37.743063)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104390","Union Square/Market St Station","UN/MRKT1",,"7874","37.787133","-122.406523",,"OFARRELL ST","STOCKTON ST",,,,"0","1757027498000","16419474","150","3","POINT (-122.406523 37.787133)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104521","Quintara St&Funston Ave NE-NS/PS","QUINFUN0","QUINFUNS","6170","37.748985","-122.469423",,"FUNSTON AVE","QUINTARA ST","NS","NE",,"0","1757027498000","16416543","150","7","POINT (-122.469423 37.748985)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104763","Townsend & Lusk E-NS/BZ","TOWNLUS1",,"8109","37.777875","-122.393908",,"04TH ST","TOWNSEND ST",,,,"0","1757027498000","16419815","150","6","POINT (-122.393908 37.777875)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"105256","225 Telegraph Hill Blvd N-NS/SB","TELEH220","TELEH225","6652","37.803006","-122.406789",,"TELEGRAPH PL","TELEGRAPH HILL BLVD","NS","NO",,"0","1757027498000","16414610","150","3","POINT (-122.406789 37.803006)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104202","Sunset Blvd&Quintara St SW-FS/SB","SUNSQUI0","SUNSQUIN","6548","37.747711","-122.494949",,"QUINTARA ST","SUNSET BLVD","FS","SW",,"0","1757027498000","16416212","150","4","POINT (-122.494949 37.747711)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104660","Mason St - Tunnel Top Park NS NE/BB","MASNHLC0",,"8024","37.804289","-122.454166",,"OLD MASON ST","MASON ST",,,,"0","1757027498000","16419563","150","2","POINT (-122.454166 37.804289)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104760","Lake Merced & Lakeshore S-NS/SB","L M LKS0",,"7851","37.72942","-122.494056",,"SUNSET BLVD","LAKE MERCED BLVD",,,,"0","1757027498000","16419811","150","7","POINT (-122.494056 37.72942)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102977","Fulton St&28TH Ave SE-FS/BZ","FULT28A1","FULT28AV","4751","37.77235","-122.48717",,"28TH AVE","FULTON ST","FS","SE","FL","0","1757027498000","16410860","150","1","POINT (-122.48717 37.77235)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102219","Balboa St&32ND Ave NE-NS/PS","BBOA32A0","BBOA32AV","3057","37.776024","-122.491838",,"32ND AVE","BALBOA ST","NS","NE",,"0","1757027498000","16408839","150","1","POINT (-122.491838 37.776024)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104072","Randolph St&Bright St SW-NS/PS","RNDOBRG0","RNDOBRGT","6175","37.71425","-122.463675",,"BRIGHT ST","RANDOLPH ST","NS","SW",,"0","1757027498000","16414952","150","11","POINT (-122.463675 37.71425)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104689","Portola Dr&Claremont Blvd NE-NS","PORTCLAR",,"7151","37.73985","-122.46504",,"CLAREMONT AVE","PORTOLA ST",,,,"0","1757027498000","16415538","150","7","POINT (-122.46504 37.73985)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102190","15th Ave&Taraval St SE-NS/PS","15AVTAR0","15AVTARA","3266","37.743124","-122.471297",,"TARAVAL ST","15TH AVE","NS","SE",,"0","1757027498000","16408669","150","7","POINT (-122.471297 37.743124)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104512","Revere Ave&3rd St S-FS","RVRE 3S0","RVRE 3ST","6249","37.7322","-122.39123",,"03RD ST","REVERE AVE","FS","SO","FL","0","1757027498000","16416527","150","10","POINT (-122.39123 37.7322)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"102261","33rd Ave&Geary Blvd NE-FS/SB","33AVGEA1","33AVGEAR","3557","37.779815","-122.493227",,"GEARY BLVD","33RD AVE","FS","NE",,"0","1757027498000","16409359","150","1","POINT (-122.493227 37.779815)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104364","Pennsylvania AVE & 23 ST NS NW","PENN23S0",,"7523","37.755158","-122.393008",,"23RD ST","PENNSYLVANIA AVE",,,,"0","1757027498000","16419404","150","10","POINT (-122.393008 37.755158)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103736","South Hill Blvd&Rolph St E-NS/PS","SOHLRLP0","SOHLRLPH","6471","37.711234","-122.431771",,"ROLPH ST","SOUTH HILL BLVD","NS","EA",,"0","1757027498000","16413888","150","11","POINT (-122.431771 37.711234)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103537","Richardson Ave&Francisco St NW-NS","RCHNFNC1","RCHNFNCO","6181","37.800408","-122.447447",,"FRANCISCO ST","RICHARDSON AVE","NS","NW","BZ","0","1757027498000","16413355","150","2","POINT (-122.447447 37.800408)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103087","Sloat Blvd&47th Ave SE-FS/BZ","SLOA47AV",,"7208","37.735394","-122.50493",,"47TH AVE","SLOAT BLVD",,"SE",,"0","1757027498000","16411241","150","7","POINT (-122.50493 37.735394)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"104513","Pacific Ave&Hyde St NE-NS/SB","PACFHYD1","PACFHYDE","5838","37.79555","-122.4182",,"HYDE ST","PACIFIC AVE","NS","NE",,"0","1757027498000","16416528","150","3","POINT (-122.4182 37.79555)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
"103692","Judah St&28th Ave NE-NS/SI","JUDA28A0","JUDA28AV","5205","37.76131","-122.48651",,"28TH AVE","JUDAH ST","NS","NE","SI","0","1757027498000","16414109","150","4","POINT (-122.48651 37.76131)","2025 Nov 12 11:26:45 AM","2025 Nov 15 10:20:22 AM"
